kalimat_id,kata,sense,kalimat
1053076,rapat,4601,Pada kedua sayap ini terdapat hall yang cukup besar dengan ukuran 50 x 40 meter atau 8 kali ruang rapat senat rektorat yang biasa dipakai mahasiswa Unsri.
1053571,sarung,1202,"Pemakaian sarung ini ditentukan dengan aturan tertentu, sebagai pembeda antara golongan bangsawan dan rakyat jelata."
1053574,sarung,1202,"Ia juga melarang kebiasaan mengunyah pinang bagi wanita Eropa, namun menganjurkan penggunaan sarung di kalangan mereka."
1053602,sarung,1202,"Pajak ini, yang dinamakan wulusau, dapat berupa uang atau barang, seperti beras, kain putih, sarung dan seterusnya."
1053636,sarung,1201,"Peri Rumah memakai pakaian seperti sarung bantal dan serbet teh, karena mereka tidak diizinkan memiliki pakaian."
1053651,sarung,1202,"Busana pengantin laki-laki pada masa awal terdiri atas semacam sarung dari kain tenunan tangan (""Dhoti""), selendang untuk menutupi bahu, dan saputangan merah pada kepalanya (""Leis"")."
1053673,sarung,1201,"Dia adalah landak antropomorfik biru dengan mata hijau, dan mengenakan sarung tangan putih, dan sepatu merah dan putih."
1053701,sarung,1201,"Iaido dikaitkan dengan pengendalian gerakan menarik pedang secara halus, dari sarung pedang atau juga disebut saya, dan digunakan untuk menyerang dan memotong lawan."
1053729,sarung,1201,Seluruh kiper memakai sarung tangan desain khusus untuk menangkap bola dan melindungi jari tangan dari cedera.
1053769,sarung,1202,"Jika di Indonesia sarung identik dengan kegiatan keagamaan seperti sholat, longyi merupakan pakaian sehari-hari dan bahkan resmi di Myanmar."
1053778,sarung,1201,"Tidak hanya sekedar alat transformasi, Cross-Z Magma Knuckle dapat dilepas dari Build Driver dan dipasang pada tangan kanan layaknya sarung tinju logam untuk menghasilkan pukulan terkuat dengan semburan api magma yang sangat panas yang dapat membakar lawannya."
1053784,sarung,1201,"Sebuah rantai yang terbuat dari perak atau kuningan menghubungkan sarung pichangatti dengan berbagai implement yang digunakan sebagai: tusuk gigi, pinset, pembersih telinga, penusuk, dan artikel untuk membersihkan kuku."
1053789,sarung,1201,"Kedudukan para abbas makin lama makin menghampiri kedudukan para uskup, dan tanpa menghiraukan larangan konsili-konsili awal serta protes-protes dari St. Bernardus serta pihak-pihak lain, mereka mulai mengadopsi insignia episkopal yakni mitra, cincin, sarung tangan dan kasut."
1053816,sarung,1201,"Penggunaan sarung tangan dan masker tahan api, bersama dengan respirator jika perlu, dianjurkan untuk menghindari masalah kesehatan kerja dari paparan xilena."
1053827,sarung,1202,"Selain pakaian batik, los pasar bagian barat juga menawarkan baju surjan, blangkon, dan sarung tenun maupun batik."
1053835,sarung,1201,"Algojo juga dikehendaki memakai smock perlindungan, sarung tangan dan cermin mata, karena ditakutkan daging dan darah pesalah HIV terkenanya."
1053840,sarung,1201,Kemudian Ken Arok menguji Keris tersebut dan terakhir Keris tersebut ditusukkannya pada Mpu Gandring yang konon menurutnya tidak menepati janji (karena sarung keris itu belum selesai dibuat) selebihnya bahkan dikatakan untuk menguji kemampuan keris tersebut melawan kekuatan supranatural si pembuat keris (yang justru disimpan dalam keris itu untuk menambah kemampuannya).
1053846,sarung,1202,"Penampilan yang unik dengan mengenakan sarung dan baju gombrong di panggung, menjadi salah satu daya tarik mereka."
1053872,sarung,1202,"Ikut membaur dengan masyarakat Singaraja, selalu mengenakan sarung dan jarang memakai baju."
1053910,sarung,1202,"Dikisahkan bahwa penjual (seorang pria) yang menjajakan nasi tersebut dengan cara berkeliling, memakai sarung."
1053933,sarung,1201,"Perenang tidak dibolehkan memakai alat atau pakaian renang yang dapat memengaruhi kecepatan, daya apung, atau ketahanan selama berlomba, misalnya sarung tangan berselaput, kaki katak, sirip, dan sebagainya."
1053947,sarung,1202,"Masjid ini terkenal unik karena memiliki aturan-aturan adat yang tegas, seperti larangan memakai sarung atau wajib mengenakan celana panjang bagi para jamaahnya, kewajiban memakai penutup kepala (kopiah), serta larangan bagi perempuan untuk beribadah di masjid ini."
1053957,sarung,1201,"Walaupun demikian, sushi di toko-toko swalayan di Jepang umumnya dibuat dengan memakai sarung tangan."
1053960,sarung,1202,"Di akhir pertapaannya, Lambu Mangkurat menemukan sebuah buih besar yang didalamnya terdengar suara yang meminta Lambu Mangkurat untuk menyediakan kain sarung yang ditenun oleh 40 orang gadis dan perahu indah untuk membawa gadis jelita tersebut ke Istana."
1053971,sarung,1201,Tangan kirinya selalu terbungkus sarung tangan hitam.
1053985,sarung,1201,"Warna kesukaannya adalah warna merah, yang sama seperti rambutnya, matanya, sarung tangannya, bajunya dan tentunya dengan mobilnya."
1053997,sarung,1202,Produk yang dihasilkan untuk satu buah sarung memakan waktu 15 hari.
1053999,sarung,1202,Sehelai sarung yang dihasilkan pengrajin biasanya memiliki lebar 80 centimeter dan panjang 2 meter.
1054005,sarung,1202,"Dimana pada saat Dr. Mohammad Hatta menjabat sebagai Wakil Presiden Indonesia pada saat itu berkunjung ke Samarinda, dan oleh Koperasi RUWI (Rukun Wanita Indonesia) Cabang Samarinda menyerahkan sarung samarinda bercorak Kamummu kepada Moh."
1054011,sarung,1202,Ini adalah arti dasar dari sarung yang berlaku di Indonesia atau tempat-tempat sekawasan.
1054038,sarung,1202,5 Lembar tapih khas Bugis dan 5 Lembar sarung songket khusus untuk upacara.
1054048,sarung,1202,"Kebaya Jawa seperti yang ada sekarang telah dicatat oleh Thomas Stamford Bingley Raffles di 1817, sebagai sutra, brokat dan beludru, dengan pembukaan pusat dari blus diikat oleh bros, bukan tombol dan tombol-lubang di atas batang tubuh bungkus kemben, yang kain (dan pisahkan bungkus kain beberapa meter panjang keliru diberi istilah 'sarung di Inggris (sarung (aksen Malaysia: sarung) dijahit untuk membentuk tabung, seperti pakaian Barat)."
1054049,sarung,1202,"Mereka mengenakannya dengan sarung dan sepatu cantik bermanik-manik yang disebut ""kasut manek""."
1054089,sarung,1202,"Miss World Beach Fashion 2013 finalis kualifikasi diumumkan pada 9 September setelah presentasi sarung Bali di Westin Resort, Nusa Dua."
1054633,tengah,4303,"Perlu diketahui bahwa dalam kalender Hijriyah, sebuah hari diawali sejak terbenamnya matahari waktu setempat, bukan saat tengah malam."
1059369,tengah,4304,"Dengan jumlah penduduk ditaksir sebanyak lebih dari 255 juta jiwa — menjadikan negara ini sebagai negara berpenduduk terbesar keempat di dunia — juga berkat pertumbuhan kelas menengah dan tumbuhnya penerbangan bertarif rendah pada dasawarsa terakhir, Indonesia secara luas dianggap sebagai pasar penerbangan yang tengah tumbuh."
1059835,tengah,4301,Ia menyarankan Claire Bennet dan Angela turun di tengah jalan supaya tidak turut ditangkap.
1060022,tengah,4304,"Tabrakan itu mengakibatkan Arthur menjatuhkan satu tas yang berisi ramuan sihir; ketika tengah mengambil botol-botol yang berjatuhan, salah satu dari mereka tidak sengaja menukar botol tersebut dengan kaleng soda Masaharu."
1060275,tengah,430b,"Sejak 29 Desember 2015, saluran Peace TV Chinese ditayangkan di seluruh dunia namun utamanya di Asia, Timur Tengah dan Australia."
1060414,tengah,4304,"Ia adalah merupakan seorang wartawan dari tabloid mistis yang tengah ditugaskan untuk meliput Piramida Gunung Padang, yang mana menuntut dirinya harus bekerja sama dengan paranormal, yaitu Guntur Samudra (Dwi Sasono), untuk mengungkapkan misteri Piramida di Gunung Padang."
1061298,tengah,430b,Pada tahun 1983 tiba-tiba muncul lagi kasus di Jawa Tengah dan menular kemana-mana.
1062204,tengah,430b,Tanjung ini merupakan ujung paling selatan Pengunungan Tengah dan bagian dari Taman Nasional Kenting.
1064949,tengah,430b,Saat ini kereta api ini menjadi satu-satunya kereta api yang beroperasi dari Jakarta ke Jawa Tengah dengan rute melintasi Bandung dan tidak melintasi Cirebon.
1065727,tengah,4302,Sang pemain mengontrol sebuah pesawat luar angkasa di tengah kumpulan asteroid dengan beberapa piring terbang.
1067112,tengah,4301,"Dalam hal geografi, wilayah, dan kependudukan, Latvia adalah yang di tengah dari tiga negara Baltik: Estonia, Latvia, dan Lithuania."
1067285,tengah,430b,"Muara Pagatan Tengah adalah desa yang terletak di Kecamatan Kusan Hilir, Kabupaten Tanah Bumbu, Provinsi Kalimantan Selatan, Indonesia."
1067609,tengah,430b,"Tidak seperti candi bergaya Jawa Tengah lainnya, tubuh candi dan atap dari batu tidak ditemukan."
1067632,tengah,4301,"Di tengah negara bagian ini terletak Central Valley, sebuah lembah yang besar, dan subur dibatasi oleh barisan gunung pesisir di barat, Sierra Nevada granit di timur, Cascade Range gunung berapi di utara, dan Pegunungan Tehachapi di selatan."
1067870,tengah,430b,"Di awal abad ke-15, conquistador Spanyol berlayar dari Amerika Tengah dari Kepulauan Karibia, saat itu dikenal sebagai koloni Spanyol Baru."
1068367,tengah,4304,"Kini, Percy dan teman-temannya, bersama dengan para Pemburu Artemis, hanya memiliki waktu satu minggu untuk mencari dewi yang diculik dan memecahkan misteri monster yang tengah diburu."
1068509,tengah,430b,"Cimahi Tengah adalah sebuah kecamatan di Kota Cimahi, Provinsi Jawa Barat, Indonesia."
1068554,tengah,430b,Kedua temuan prasasti ini menunjukkan bahwa kawasan pantai utara Jawa Tengah dahulu berkembang kerajaan yang bercorak Hindu Siwais.
1069005,tengah,430b,"53 persen menetap di Amerika Serikat Selatan, sementara 40 persen menetap di Timur Laut dan Utara Tengah dan 7 persen di Barat."
1069806,tengah,4303,Tulisan tepatnya adalah Lariang Bangngi yang dalam bahasa Makassar berarti kabur tengah malam.
1070655,tengah,4304,"Saat ini, federasi sepakbola ASEAN dan FIFA tengah mempertimbangkan rencana tersebut."
1072446,tinggi,5106,Buah pepaya mengandung Vitamin C yang tinggi sehingga membantu meningkatkan daya tahan tubuh.
1073038,tinggi,5106,"Garis ini berfungsi sebagai pembatas ruang, atau jarak bebas minimum dari bidang terluar suatu massa bangunan terhadap lahan yang dikuasai, batas tepi sungai atau pantai, antara massa bangunan yang lain atau rencana saluran, jaringan tegangan tinggi listrik, jaringan pipa gas, dan sebagainya."
1073440,tinggi,5102,Hook adalah teknik yang sangat efektif bila pemain dijaga oleh orang yang lebih tinggi dari pemain.
1075144,tinggi,5106,"Pada awal ditemukannya daguerreotype pada tahun 1839, kamera didesain dengan tidak dilengkapi rana karena tidak dibutuhkan sensitivitas tinggi dalam proses kimiawi."
1076330,tinggi,5106,Senjata lainnya akan termasuk rudal Kh-25 dan toko lainnya pada dua kapasitas pesawat yang tinggi dan total enam di bawah sayap cantelan dengan warload gabungan hingga 3000 kg.
1077930,tinggi,5106,Ia termasuk dalam kategori IUCN Red List dan mengalami risiko kepunahan yang tinggi di alam dalam waktu dekat.
1086132,tinggi,5106,Lelehan ZnCl memiliki viskositas tinggi pada titik lelehnya dan konduktivitas listrik yang relatif rendah yang meningkat secara nyata terhadap suhu.
1087697,tinggi,5103,"Dalam geografi Skotlandia tradisional, Dataran Tinggi mengacu pada wilayah Skotlandia di sebelah utara dan barat Sesar Batas Dataran Tinggi, yang melintasi daratan Skotlandia dalam garis yang hampir lurus dari Helensburgh ke Stonehaven."
108883,baru,3901,"Livery KA Jayabaya ini nantinya akan digunakan di seluruh kereta api di Indonesia pada semua kelas, saat satu persatu kereta menjalani pemeliharaan akhir (PA) di balai yasa maupun saat kedatangan kereta baru dari PT INKA, meski livery khusus kereta ini sendiri ""aneh"" bila dilihat dari pewarnaan pintu."
1092796,tinggi,5106,Tingkat partisipasi demikian ini relatif tinggi walaupun masih bisa dimaksimalkan mengingat cukup tersedianya fasilitas kesehatan berupa sebuah Puskesmas Pembantu di Desa Kloposawit.
1097596,tinggi,5103,"Herleva, legenda berlanjut, melihat Adipati dari atas bentengnya, menaikkan roknya mungkin lebih tinggi sedikit dari biasanya untuk menarik perhatian sang Adipati."
1100785,tinggi,5106,"Bagi neurosifilis, akibat penetrasi yang lemah dari penisilin G ke dalam sistem saraf pusat, mereka yang terkena dampak direkomendasikan untuk diberikan penisilin intravena dosis tinggi minimal untuk 10 hari."
112454,baru,3902,Cabang lompat ski bahkan baru diadakan di Holmenkollen pada tahun 1933.
118669,baru,3901,"Beberapa teknik baru seperti Gerakan Mata Desensitisasi dan pengolahan (""Eye movement desensitization and reprocessing"" - EMDR) telah terbukti efektif."
120122,baru,3902,Selanjutnya dia mengangkat puteranya sebagai penggantinya kelak dengan gelar Sultan Sulaiman Saidullah II yang saat itu baru berusia 6 tahun (1767).
121137,baru,390d,Tujuh puluh murid adalah murid-murid Yesus Kristus mula-mula yang dicatat dalam Injil Lukas bagian Perjanjian Baru di Alkitab Kristen.
121747,baru,3902,"Flea agak acuh tak acuh dengan penjualan album yang rendah karena dia baru saja melamar pacaranya Loesha Zeviar, yang saat itu sedang hamil anak mereka."
1219,asing,5302,Banyak perusahaan perbankan baik lokal maupun asing membuka cabang di Kelapa Gading.
123401,baru,3902,"Sejak tahun 2013, Jalur Nambo pun mulai diaktifkan untuk KA Angkutan Semen namun keberadaan KRL Commuter Line baru ada sejak tahun 2015."
123556,baru,3901,"Dari kelima kabupaten tersebut, Kabupaten Keerom, Pegunungan Bintang dan Boven Digoel merupakan kabupaten baru hasil pemekaran."
13163,atas,4407,"Pada 2017, dengan membawa proyek dokumenter musik yang sedang ia kembangkan, ia terpilih menjadi satu dari 12 sutradara dokumenter di dunia untuk belajar di American Film Showcase 2017 yang diselenggarakan atas kemitraan antara Biro Pendidikan dan Kebudayaan Departemen Luar Negeri Amerika, University of Southern California Cinematic arts, dan Asosiasi Dokumenter International dan Film Independen Amerika."
13527,atas,4402,"Tonkatsu juga kadang disajikan dengan telur di atas mangkuk berisi nasi sebagai ""katsudon""."
135812,besar,5402,"Atas hasil rendahnya tingkat pengangguran tersebut, Canberra memiliki pendapatan disposabel tertinggi dibandingkan dengan kota besar lainnya di Australia."
136807,besar,5402,"Pameran Dunia 1888 merupakan salah satu acara besar pada masa itu di Barcelona dan menjadi hal yang penting dalam sejarah aliran ""Modernisme""."
14039,atas,4406,"Encarta diluncurkan pada tahun 1993 setelah Microsoft memperoleh hak non-ekslusif atas ""Ensiklopedia Funk & Wagnalls""."
140695,besar,5403,Rehabeam kembali ke Yerusalem dan menyusun sebuah pasukan yang besar untuk menindas apa yang dianggapnya sebagai pemberontakan melawan kerajaan.
140902,besar,5402,"Arsitek Masjid Sultan Ahmed, Sedefhar Mehmet Aga, diberi mandat untuk tidak perlu berhemat biaya dalam penciptaan tempat ibadah umat Islam yang besar dan indah ini."
141729,besar,5402,Sungai yang besar mengairi tanah dan kadang-kadang membanjiri dan melapisi wilayah tersebut dengan sedimen baru.
143985,besar,5403,"Yang menjadi perhatian utama adalah kebutuhan akan beberapa ameliorasi atau perbaikan terkait ""penderitaan dan kemalangan yang sedemikian menekan secara tidak adil dan tidak benar pada sebagian besar kelas pekerja""."
146855,besar,5403,"Sebagian besar dari mereka melanjutkan pendidikan di berbagai perguruan tinggi ternama seperti UGM, UI, IPB, Unair, Universitas Negeri Malang, Universitas Brawijaya, UIN Syarif Hidayatullah, UIN Sunan Kalijaga, UIN Maulana Malik Ibrahim, dan UIN Sunan Ampel."
147087,besar,5403,Sebagian besar negara di dunia tidak mengakui Krimea dan Sevastopol sebagai bagian dari Federasi Rusia.
147101,besar,5402,"Penghargaan ini diserahkan oleh Asisten Sekretaris Jenderal PBB yang juga selaku Deputi Direktur Eksekutif UN Women Lakhsmi Puri pada acara jamuan makan siang di sela pelaksanaan Sidang Majelis Umum PBB ke-72 di Markas Besar PBB, New York."
147214,besar,540b,"Daerah yang mendapat bantuan Kampung Deret yang sering mendapat sorotan antara lain Tanah Tinggi, Cipinang Besar Selatan, Petogogan, Semper Barat, dan Tambora."
151895,besar,540x,"USM-Indonesia menjadi payung besar penggabungan Akademi Analis Kesehatan Sari Mutiara, Akademi Analisis Farmasi dan Makanan Sari Mutiara, Akademi Keperawatan Sari Mutiara Medan, Akademi Kebidanan Sari Mutiara Medan dan Sekolah Tinggi Ilmu Kesehatan Mutiara Indonesia Medan berdasarkan Surat Keputusan Menteri Pendidikan dan Kebudayaan Republik Indonesia Nomor 10/E/0/2013."
15375,atas,4405,Hal ini disebabkan karena kelas atas yang menguasai sarana produksi materil dan spiritual yang berarti hanya kelas atas yang mampu meresmikan dan menyebarkan pikiran-pikiran mereka.
156689,besar,5403,Sebagian besar lagu yang ditampilkan di konser tersebut diambil dari andalannya sendiri.
170881,besar,5403,"Berdasarkan pada novel tahun 1969 ""Red Tea"" karya Paul Harris Daniel, cerita film tersebut mengisahkan tentang Raasa (Atharvaa), seorang penduduk desa pengangguran yang dipekerjakan menjadi buruh utang di sebuah penanaman teh setelah dijanjikan akomodasi dan upah besar oleh petingginya (Jerry)."
177085,besar,5403,"Oberpfalz yang terbentang antara Bohemia dan Bavaria menganut ajaran Lutheran, sedangkan Rheinland-Pfalz sebagian besar menganut ajaran Kalvinis."
177528,besar,5402,Kapal penghubung jarak jauh berskala besar (jarak jauh seperti di perairan Laut Mediterania) juga dapat disebut sebagai kapal feri.
187112,besar,5403,Di desa ini memiliki jumlah penduduk sebagian besar bersuku Dayak .
197605,besar,5402,"Bukan hanya di kota-kota besar saja, jaringan distribusi mulai menyebar ke desa-desa, mengikuti pertumbuhan beban."
199745,besar,5402,"Seiring berjalannya waktu, Nielsen pun berkembang menjadi perusahaan yang besar dan mendapatkan banyak klien."
200015,besar,5402,"Bunga-bunga dalam malai terminal atau di ketiak, atau soliter; sering berukuran besar dan menyolok; berbilangan (4-)5(-6); kelopak saling terpisah, berdaging, menetap hingga menjadi buah; mahkota terpisah namun adakalanya gugur dalam keseluruhan, putih atau kuning, kadang-kadang tak ada; benang sari banyak."
203916,bidang,1802,"Selain menjadi ahli dalam bidang percetakan, Gutenberg juga menciptakan bahan sampingan percetakan seperti tinta dan cetakan huruf."
206882,bidang,1802,"Dia adalah seorang pengusaha di bidang ""general supplier"" dan kontraktor sejak lulus kuliah."
209682,bidang,1802,Terutama setelah ia mendapat Penghargaan Nobel untuk bidang perdamaian.
2137,asing,5302,"Sementara itu, modal asing adalah modal yang bersumber dari luar perusahaan."
213914,bidang,1802,"Di bidang pendidikan, pendidikan formalnya tidak menonjol."
215004,bidang,1802,"Bulan telah menjadi subjek dari banyak karya seni dan sastra, serta inspirasi bagi bidang seni lainnya."
21666,atas,4408,"Kewarganegaraan global terdiri atas praktik-praktik sukarela yang berorientasi pada hak asasi manusia, keadilan sosial, dan lingkungan di tingkat lokal, regional, dan global."
217237,bidang,1802,"Dalam bidang industri asam stearat dipakai sebagai bahan pembuatan lilin, sabun, plastik, kosmetika, dan untuk melunakkan karet."
224351,bintang,0701,Dalam cabang ini para peneliti meneliti struktur bintang dari tahap pembentukan sampai kehancuran bintang.
2246,asing,5302,"Berbekal pahat mengkilap yang tajam dari motivasi dan keinginan mantap dari palu pahat, maka diharapkan akan lahir sebuah karya besar dari Sekolah Tinggi Bahasa Asing JIA."
22555,atas,4403,"Pada tanggal 23 Agustus 1944, tentara Jerman di Paris menerima perintah dari markas besar Hitler untuk menghancurkan jembatan-jembatan di atas sungai Seine dan infrastruktur-infrastruktur lainnya yang dapat digunakan oleh tentara Sekutu untuk maju ke utara sungai Seine."
226862,bintang,0702,"Beberapa bintang yang bermain dalam film ini di antaranya Virginia Dale, Joseph Allen, Jeanne Cagney, Peter Lind Hayes, Betty Moran, danJohn Arledge."
228630,bintang,0701,"Galaksi adalah sebuah sistem masif yang terikat gaya gravitasi yang terdiri atas bintang (dengan segala bentuk manifestasinya, antara lain bintang neutron dan lubang hitam), gas dan debu medium antarbintang, dan materi gelap–komponen yang penting namun belum begitu dimengerti."
229336,bintang,070b,"Bandar Negeri adalah desa di kecamatan Bintang Bayu, Serdang Bedagai, Sumatera Utara, Indonesia."
230181,bintang,0701,36 Geminorum (36 Gem) adalah salah satu bintang pada rasi Gemini .
230912,bintang,0701,"Gamma Piscium merupakan bintang yang lebih ""dingin"" daripada Matahari."
231386,bintang,0701,Banyak bintang lain yang mempunyai ukuran lebih besar daripada Matahari.
231670,bintang,0701,Messier 14 (dikenal juga sebagai M14 atau NGC 6402) adalah sebuah gugus bola yang terletak di rasi bintang Ophiuchus.
232365,bintang,0701,"Artinya sama, bintang atau sebuah bintang."
232442,bintang,0703,"Bendera Djibouti memaparkan dua jalur mendatar yang seimbang, biru di atas dan hijau di bawah dengan bentuk segitiga sama sisi di sebelah atas (""hoist"") yang memuat bintang berwarna merah di tengah."
233575,bintang,0701,"Thetis pernah menutupi bintang lain, diamati di Oregon pada tahun 1999."
25836,atas,4407,Kemudian pada 1961 Beliau mengundurkan diri dari kemiliteran atas permintaan sendiri dalam pangkat Mayor Infantri.
276271,buah,0502,Dengan senjata mesin 6 buah 12.7mm dibanding Wildcat dengan 4 buah 12.7mm (walaupun Wildcat sempat dipasang 6x12.7mm tapi karena mesinnya lemah jadi dibatalkan).
278257,buah,0502,Sistem hidrolik dioptimasikan dan disederhanakan dengan digunakannnya 2 buah CRDM atau akumulator dan mengeliminir sistem penonaktifan scram.
278681,buah,0502,"Menurut beberapa sumber, konon koleksi Museum OHD telah mencapai angka 2.000 buah koleksi karya seni dengan beraneka ragam media hasil kreasi perupa papan atas Indonesia dan dunia."
278915,buah,0502,"Kota ini dahulu adalah sebuah kabupaten, namun seiring dengan perkembangan, maka terbentuklah 2 buah bentuk pemerintahan yaitu Pemerintahan Kabupaten dan Pemerintahan Kota Tasikmalaya."
279018,buah,0502,"Di Pos Ranu Pani juga terdapat dua buah danau yakni Ranu Pani (1 ha) dan Ranu Regulo (0,75 ha)."
279296,buah,0501,"Jika dipotong, buah ini mempunyai penampang yang mirip bintang, berbiji besar dan berwarna coklat atau putih."
279733,buah,0503,"Secara garis besar, buku ini merupakan buah karya dari disertasi yang dilakukannya pada bulan Mei tahun 2008."
279860,buah,0501,"Asal usul pohon buah ini tidak diketahui dengan pasti, akan tetapi banyak kultivar yang baik yang berasal dari Jawa, baik dari Jawa Barat, Tengah, maupun Timur."
281637,buah,0502,Kapal ini mempunyai panjang badan 40 meter dan dirancang bisa melaju dengan kecepatan 20 knot didorong oleh 2 buah mesin diesel 1250 HP Badan kapal terbuat dari aluminium alloy.
281681,buah,0502,"Tempat ibadah menurut agama pada tahun 2005: Masjid sebanyak 172 buah, Mushallah 28 buah, Gereja 9 buah dan Pura sebanyak 6 buah."
281735,buah,0503,"Menurut Zinzendorf, seorang Kristen tidak mengenal amal dan kebaikan diri sendiri, karena hal itu tak lain adalah buah iman yang sudah sewajarnya bertumbuh dalam hidupnya."
282412,buah,0502,"Kontrak tersebut mencakup peluncuran, pencarian jejak telemetri dan stasiun pengawasan, penyediaan saluran hingga 50 buah saluran televisi, rancangan dekoder penerima terintegrasi (IRD), penyimpanan regulasi dari Persatuan Telekomunikasi Internasional (ITU), asuransi dan pesawat ulang alik."
282640,buah,0502,Marcuse kemudian mengekspresikan gagasan radikalnya melalui tiga buah tulisannya.
283019,buah,0502,Terdapat pula 21 buah tiang yang menyangga bagian dalam bangunan.
283139,buah,0501,Gotgam adalah manisan Korea yang terbuat dari buah kesemek yang dikeringkan.
283186,buah,0502,Kutu betina mampu bertelur enam buah sehari.
283351,buah,0501,"Persembahan untuk Vila antara lain kue bundar, pita, buah segar, sayuran atau bunga."
283439,buah,0501,"Codot biasanya tidak memakan buah di pohonnya, melainkan dibawanya ke pohon lain atau tenggeran yang lain yang dianggap aman dan memakannya di situ."
283584,buah,0502,Peristiwa serah terima Jabatan di laksanakan dan menjadi suatu keunikan dalam serah terima jabatan hanya di serahkan satu buah Stempel (Cap) dan sehelai bendera Merah Putih yang lainya tidak sama sekali.
283749,buah,0501,"Dengan luas sekitar 415 hektare, Agro Wisata Tlogo Tuntang memiliki beberapa koleksi tanaman yang menjadi unggulan, di antaranya karet, kopi, cengkeh dan tanaman buah lainnya."
284565,buah,0502,"Monumen terdiri dari 6 buah gerbang yang pada permukaannya bertuliskan kata ""damai"" dalam semua bahasa yang ada di dunia."
284613,buah,0502,Di dalam kawasan juga terdapat 2 buah toilet yang sekaligus berfungsi sebagai ruang ganti dan sebuah tempat bilas yang kondisi bangunannya kurang baik.
288419,bulan,0803,Dia meninggal pada bulan Jumadil Akhir 198 H dalam usia 91 tahun.
289751,bulan,0803,"Pada bulan Juni 1950, Tentara Rakyat Korea Utara di bawah arahan dari Kim Il-Sung menginvasi Korea Selatan."
291196,bulan,0803,Museum ini memulai perluasan bernilai 67 Juta dollar pada bulan Maret 2008 dan dibuka kembali pada Januari 2011.
291575,bulan,0803,Ibnu Asakir lahir di Gaza pada bulan Muharram 499 H/13 September 1105.
295151,bulan,0802,"Beberapa bulan kemudian, guru mereka mendaftarkan Goku dan Krillin ke ""Tenkaichi Budokai"" yang merupakan pertandingan bela diri sedunia."
295166,bulan,0802,"Beberapa bulan kemudian, Dawson memahami bahwa ayah angkat sekaligus teman dekatnya, Tuck Hostetler (Gerald McRaney), telah meninggal di usia 92 tahun."
296847,bulan,0803,"Pada bulan Desember 2011, toko konsep Smiley pertama dibuka, di London."
296854,bulan,0803,Awalnya serangan ini hanya terbatas dengan Serangan Doolittle pada bulan April 1942 dan serangan skala kecil lainnya pada posisi militer di Kepulauan Kuril sejak pertengahan 1943.
29827,atas,4407,Jaksa di persidangan Gordon menemukan bahwa ia bersalah atas pembunuhan dan hakim menjatuhkan hukuman gantung kepadanya.
299138,bulan,0803,Tiket.com dibentuk pada bulan Agustus 2011.
299271,bulan,0803,"Liga tersebut, yang didirikan oleh anggota Badan Kontrol Kriket India (BKKI) Lalit Modi pada 2007, dijadwalkan pada bulan April dan Mei setiap tahun."
302632,bulan,0803,Pengambilan gambar dimulai pada bulan Juni 2012 di England dan Wales.
302784,bulan,0802,"Setelah tiga bulan mendekam di penjara, barulah ia dibebaskan namun dimutasikan ke jabatan yang lebih rendah."
303983,bulan,0803,"Pada bulan Desember tahun itu, gelar dan wilayah Bothwell dibatalkan oleh Undang-undang Parlemen."
304724,bulan,0803,"Pada bulan Mei 2003, mereka mengadakan konser di Shimokitazawa Club Shelter, Tokyo."
304959,bulan,0803,"PMML 4.0 dirilis pada bulan juni, 2009."
307346,bulan,0803,Sebuah laporan lebih jauh bulan Maret juga menyatakan bahwa Alitalia akan mengambil alih Minerva Airlines dan memasukkan armada turboprop Alitalia Express ke dalam armada mereka.
309824,bulan,0803,"Fase II, dimulai bulan Januari 2007, melibatkan penghubungan bypass dengan E 88 (Jalan Al Daid) di Sharjah."
311310,bulan,0803,Ikonos adalah satelit resolusi spasial tinggi yang diluncurkan bulan september 1999. merekam data multispektral 4 kanal pada resolusi 4m.
311730,bulan,0803,"Setelah tiga musim bersama Ajax, Babel bergabung dengan pada bulan Juli 2007."
315433,bulan,0803,Dilaksanakan sekitar bulan September/Oktober melalui kerjasama dengan beberapa SMA mitra.
315524,bulan,0803,"Pertempuran Isonzo Kedelapan, hanya berlangsung sebentar dari 10 - 12 Oktober 1916, merupakan kelanjutan dari Pertempuran Isonzo Ketujuh (14-17 September 1916) untuk memperpanjang penguasaan atas jembatan di Gorizia yang didirikan selama Pertempuran Isonzo Keenam pada bulan Agustus 1916."
316346,bulan,0803,Perperangan ini terjadi pada bulan Syawal 2 Hijriah dan Dimenangkan oleh Kaum Muslimin.
316579,bulan,0803,"Yuno adalah pelindung pernikahan, banyak orang percaya saat yang baik untuk menikah adalah bulan Juni, bulan yang dinamai sesuai nama dewi Yuno."
320201,bulan,0803,"Pada bulan November 2008, terjadi banjir di 5 dusun yang berada di Balinggi Jati."
320892,bulan,0803,"Pada bulan Mei 2011, Carrefour Indonesia meluncurkan situs fanpage Facebook di www.facebook.com/carrefour.indonesia dan akun Twitter di @Carrefour_ID."
320895,bulan,0803,Bohemond tewas terbunuh di medan perang di Sungai Ceyhan pada bulan Februari 1130.
321196,bulan,0803,Yang kedua akan terjadi pada bulan 10 Desember 2011.
