kalimat_id,kata,sense,kalimat
105849,baru,3901,Peristiwa Seattle 1999 merupakan pengulangan revolusi buruh di Seattle pada tahun 1919 menjadi awal ketika dunia mulai membuka mata terhadap adanya gerakan sosial baru untuk menolak kapitalisme barbar.
1060825,tengah,430b,"Selama puncak kekhalifahan Abbasiyah di kedelapan dan abad kesembilan, Asia Tengah dan Mawannahr mengalami zaman keemasan yang benar-benar."
1061295,tengah,4301,"Curah hujan tahunan yang tinggi telah mengikis lembah yang dalam di tengah pegunungan, mengukir jurang dengan air terjun yang indah."
1063116,tengah,4301,"Mayorian dan Aegidius telah menemukan posisi Romawi yang sebagian besar masuk dalam wilayah Gaul, namun dengan meninggalnya Mayor Major pada tahun 461, posisi Romawi di tengah dan selatan mulai memburuk."
1065308,tengah,4301,"Lambang Kota Jambi berbentuk perisai dengan bagian yang meruncing di bawah dikelilingi tiga garis dengan warna bagian luar putih, tengah berwarna hijau, dan bagian luar berwarna putih."
1065574,tengah,4304,"Secara geografis Desa Pugeran sangat strategis mengingat terletak di persimpangan jalan provinsi dan Kabupaten, dekat dengan wisata Pacet yang tengah berkembang dan mempunyai potensi pertanian yang cukup produktif."
1069541,tengah,430b,"Mereka bermukim di daerah yang sekarang menjadi wilayah tenggara Iran dan barat Pakistan, dimana telah ada jalur perdagangan antara Timur Tengah dan lembah Sungai Indus."
1069945,tengah,4304,"Pengurus wilayah PPP protes lantaran sikap Suryadharma itu dianggap melecehkan usaha yang tengah dibangun kader di akar rumput di mana saat para kader PPP berjuang untuk memenangkan PPP, Suryadharma justru membelot ke partai lain."
1073282,tinggi,5105,"Penggabungan dua lembaga pendidikan dan penelitian ini adalah yang pertama di Jerman, yang sekaligus direncanakan menjadi model institusi pendidikan tinggi dengan keterkaitan erat antara dunia akademik dan riset."
1079517,tinggi,5105,Ia berkata bahwa ia tidak pernah tinggi secara akademik dan selalu berada pada peringkat lima kebawah di kelasnya.
1081518,tinggi,5103,Itulah sebabnya daratan di Tiongkok sebelah barat lebih tinggi dibandingkan yang timur dan sungai-sungai sebagian besar mengalir ke tenggara.
1085785,tinggi,5101,"Walaupun Kelly bukan orang yang percaya hal mistis, Kelly yang mempunyai tinggi 173 cm ini, tetap menggunakannya karena tidak ingin mengecewakan orang di sekitarnya."
1095541,tinggi,5105,"la juga membangun semacam biara untuk para darwis, perguruan tinggi untuk madzhab Syafi'i dan Hanafi, sebuah perpustakaan, observatorium, dan gedung-gedung umum lainnya."
1096922,tinggi,5101,"Penambahan tinggi ini dilakukan tidak pada konstruksi bangunan utama menara, namun hanya pada tiang pemancar telekomunikasi."
1101784,tinggi,5106,"Biaya ini pelacur bervariasi, tetapi sangat jauh lebih tinggi daripada para pelacur umum."
112778,baru,3901,"Konsep ini cukup baru untuk membingungkan pengguna dan analis, dan juga sebagai salah satu pendiri Google Sergey Brin, yang, pada awalnya, tidak menyadari bahwa data tidak lakukan tinggal di komputer pribadi, tetapi dapat diakses dari semua mesin yang menjalankan sistem operasi."
11352,atas,4402,"Pada tahun 1880, Procter & Gamble mulai memasarkan sebuah produk baru berupa sabun yang dapat mengambang di atas air."
115739,baru,3902,"Wali Kota Petaling Jaya, Dato' Ahmad Termizi Puteh kini menerajui Dewan Kota Petaling Jaya (MBPJ) yang baru didirikan."
128990,berat,5206,"Dari 2003 hingga 2012, ia menipu 5 orang yang merupakan penggemar berat Super-1."
129049,berat,5201,Namun perbedaan antara massa dengan berat diperlukan untuk pengukuran berpresisi tinggi.
129521,berat,5204,"Namun akhirnya ia menyetujuinya, dengan berat hati karena Frederick II dari Prusia dan Catherine II dari Rusia akan tetap melakukannya dengan atau tanpa persetujuan Austria."
135525,besar,5402,"Galai-galai sejati perdana, triakonter (secara harfiah berarti ""berdayung tiga puluh"") dan pentekonter (""berdayung lima puluh"") dikembangkan dari rancangan-rancangan galai perdana ini dan menjadi tolok ukur bagi rancangan-rancangan kapal yang lebih besar di kemudian hari."
144272,besar,5402,"Di jalan Ridwan Rais arah patung pahlawan, depan gedung Kementerian Perdagangan Jakarta Pusat juga pernah terjadi tragedi kecelakaan besar pada 22 Januari 2012, pukul 11.12 siang yang dilakukan oleh seorang wanita bernama Afriyani Susanti."
1446,asing,5302,Kedua organisasi ini dibentuk untuk mengkoordinasikan operasi bantuan bagi negara asing dan melakukan semua program keamanan non-militer bagi Amerika Serikat.
145972,besar,5402,"Panjang total tubuhnya dapat mencapai 1,5 m. Warna dasar tubuhnya kuning kecokelatan Kepala berbentuk segitiga dengan 3 buah bintik besar berwarna coklat tua."
163828,besar,5403,"Identitas kelompok ini menjadi perdebatan, karena Turki merasa bahwa sebagian besar orang Muslim di Trakia Barat adalah orang Turki, sementara Yunani menyatakan bahwa terdapat pula orang-orang Pomak dan orang-orang lokal lainnya yang menjadi Muslim dan mengadopsi identitas dan bahasa Turki pada masa Utsmaniyah."
167681,besar,5403,"Sebagian besar muslim di Turki mengikuti paham sunni dan sebagian kecil lainnya dalah kaum Syi'ah yang terdiri berbagai sekte, seperti Alevi, Ja'fari, dan Alawi."
169856,besar,5403,"Berbeda dengan kasus di sebagian besar sisa Perjanjian Lama, teks Mazmur Amiatinus ini umumnya dianggap saksi inferior dari karya Hieronimus ""Versio juxta Hebraicum""; kehadiran rangkaian 'Columba' dalam judul mazmur, juga ditemukan di Cathach St. Columba, menunjukkan bahwa mazmur Irlandia pasti merupakan sumbernya, tetapi teks ini berbeda dalam banyak tempat dari naskah Irlandia yang terbaik."
1710,asing,5302,"Film pertama Annaud, ""Black and White in Color"" (1976), meraih sebuah Academy Award untuk Film Berbahasa Asing Terbaik."
175,asing,5302,"Pemerintah Nepal menyatakan 2011 menjadi Tahun Pariwisata Nepal, dan berharap untuk menarik satu juta wisatawan asing ke negara selama tahun itu."
196633,besar,540b,"Terletak di provinsi Polandia Besar (sejak 1999), sebelumnya di provinsi Leszno (1975-1998)."
203576,bidang,1802,"Perlis melanjutkan studinya di bidang matematika di MIT, yang kemudian meraih gelar master pada tahun 1949 dan Ph.D. pada tahun 1950."
204070,bidang,1802,"Konflik akibat perbedaan kepentingan ini dapat pula menyangkut bidang politik, ekonomi, sosial, dan budaya."
204744,bidang,1802,"Namun, setelah dikeluarkannya peraturan yang melarang Pegawai Negeri Sipil (PNS) untuk berpolitik, ibu satu anak ini akhirnya melepaskan kariernya di bidang akademik dan berkiprah di dunia politik sampai detik ini."
204998,bidang,1802,"Setelah Elis lulus dari Sekolah Pendidikan Guru (SPG), ia kemudian melanjutkan studi di Jurusan Sastra Sunda Fakultas Sastra Unpad melalui jalur Penerimaan Minat dan Kemampuan (PMDK) dengan mengambil bidang linguistik dan berhasil lulus dengan predikat ""cum laude"" pada tahun 1986 dengan skripsinya berjudul Bahasa Sunda Dialek Kabupaten Tasikmalaya."
206667,bidang,1802,"Saat ini, selain aktif di kegiatan kemasyarakatan, kuliah dan organisasi, Agus juga memiliki usaha mandiri yang bergerak di bidang limbah besi tua yang dia rintis bersama Istrinya sejak 2014 di CV Karunia Baja."
206701,bidang,1802,Pada 1981 ia mulai mempelajari hukum di Vrije Universiteit di Amsterdam dimana ia mendapatkan gelar LL.M.-nya dalam bidang filsafat hukum pada 1986.
206703,bidang,1802,"Aplikasi umum dari sinyal video adalah televisi, tetapi dia dapat juga digunakan dalam aplikasi lain di dalam bidang teknik, saintifik, produksi dan keamanan."
209561,bidang,1802,"Setelah menyelesaikan studi dalam bidang ""fashion editing"" di perguruan tinggi, ia bekerja sebagai editor dan stylist untuk majalah ""Popeye""."
210269,bidang,1802,"Topiknya berkisar di banyak bidang keahlian yang mencerminkan bahwa di zaman Romawi, sama seperti saat ini, ilmu konstruksi mencakup bidang yang beragam."
210579,bidang,1802,"UP juga telah menghasilkan 15.000 dokter, 15.000 insinyur, 8.000 pengacara, 23.000 guru, dan ribuan lulusan dalam bidang keilmuan lainnya, yang menjadikan seluruh alumninya yang masih hidup berjumlah sekitar 260.000 orang di seluruh dunia."
210913,bidang,1802,"Penghargaan tersebut dianggap menjadi salah satu penghargaan arsitektur utama di dunia, dan sering disebut sebagai Penghargaan Nobel dari bidang arsitektur."
211005,bidang,1802,Kompetensi mengajar yang dimaksud adalah kemampuan penguasaan materi bidang studi dan memadukannya dengan metodologi pembelajaran yang tepat baik secara teoretik maupun praktik untuk diimplementasikan dalam proses pembelajaran.
212580,bidang,1802,"Dalam sebuah wawancara yang direkam sebelum kematiannya, Bourdieu menunjuk beberapa bukunya yang termasuk dalam bidang politik yaitu ""Travail et travaileurs"" (1963) dan ""Les Heeritiers"" (1964)."
212807,bidang,1802,Mayoritas penduduknya bergerak di bidang pertanian.
213145,bidang,1802,"Rombongan orang Champa yang beragama Budha itu dikenal piawai di bidang kesenian, termasuk membatik, menari, membuat perhiasan emas, membuat peralatan kuningan, dan lain sebagainya."
214370,bidang,1802,Konsep awal kontrol diri telah dimulai pada bidang ilmu psikologi sejak tahun 1977 dengan istilah efikasi diri.
215347,bidang,1802,Kepakarannya di bidang geologi sangat dihormati di dunia internasional.
215964,bidang,1802,Kebutuhan terhadap sarjana di bidang gizi baik (dari kualitas yang prima maupun kuantitas) terlihat dari kecenderungan peningkatan jumlah peminat bidang studi gizi di FKM UI yang terus meningkat dari tahun ke tahun dan bahkan menjadi hampir 100% pada tahun 2007 dibanding dengan tahun sebelumnya.
216082,bidang,1802,"Semenjak huru-hara yang terjadi pada bulan Mei 1998, Pasukan Anti Huru-Hara (PHH) kini telah menerima latihan anti huru-hara khusus.Dan terus menerus melakukan pembaharuan dalam bidang materi pelaksanaan Pasukan Huru-Hara(PHH)."
217146,bidang,1802,"Terdapat dua bidang pada geografi manusia-lingkungan: ekologi budaya, dan politik, dan penelitian risiko-bencana."
217264,bidang,1802,Pada 1993 ia menyelesaikan pendidikan spesialisasinya dalam bidang Administrasi dan Manajemen di Universitas Harvard.
218,asing,5302,Banyak orang asing tertarik pada pusat perbelanjaan dan kehidupan malam.
219154,bidang,1802,American idol musim kesembilan merupakan kelanjutan tayangan reality show dalam bidang bernyanyi yang diselenggarakan oleh Fox untuk kesembilan kalinya sejak 12 Januari 2010 dan berakhir pada 26 Mei 2010.
220388,bidang,1802,"Padang Ekspres berkembang sangat cepat, antara lain karena didukung oleh tenaga-tenaga muda yang terampil di bidang jurnalistik, dengan strata pendidikan terendah adalah SI."
221852,bidang,1802,"Program Studi utama yang dikembangkan dalam Sekolah Tinggi ini adalah bidang ilmu ekonomi dengan jurusan Manajemen, Akuntansi dan pada tahap beikutnya adalah jurusan Ilmu Ekonomi Studi Pembangunan."
222385,bidang,1802,Malah ia tak pelit berbagi ilmunya dengan menjadi guru di beberapa pelatihan mengenai bidang komunikasi.
222699,bidang,1802,"Dalam bidang pelayaran, radar digunakan untuk mengatur jalur perjalanan kapal agar setiap kapal dapat berjalan dan berlalu lalang di jalurnya masing-masing dan tidak saling bertabrakan, sekalipun dalam cuaca yang kurang baik, misalnya cuaca berkabut."
223698,bintang,0701,M66 memanjang sepanjang 95 ribu tahun cahaya dengan jalur debu yang mencolok dan gugus bintang terang di sepanjang lengan spiral.
224411,bintang,0702,Juara satu bintang radio televisi diraihnya pada festival pada tahun 1983.
226018,bintang,0703,"Daun muda, ranting, dan karangan bunga dihiasi dengan rambut bintang yang rapat, pendek, dan berwarna perak mentega; seolah bertabur tepung."
226317,bintang,0702,"Pada tahun 2011, majalah ""Complex"" menempatkannya di peringkat 94 dalam daftar ""100 Bintang Porno Top Terlaris (Saat Ini)""."
226834,bintang,0702,"Beberapa bintang yang bermain dalam film ini antara lain Warner Baxter, Billie Dove, dan Douglas Fairbanks, Jr.. Film ini mengambil latar belakang di Death Valley National Park dan ""kota hantu"" Rhyolite, Nevada."
226922,bintang,0702,"Beberapa bintang yang bermain dalam film ini di antaranya Mildred Harris, Clara Bow, Charles Emmett Mack, dan Tyrone Power, Sr.. Film yang dirilis pada tanggal 12 September 1923, ini, sekarang dianggap sebagai film yang hilang."
227850,bintang,0701,"Pada saat yang sama, penelitian etnografi di Kepulauan Caroline di Mikronesia mengungkap fakta bahwa metode navigasi bintang tradisional masih sangat banyak digunakan sehari-hari di sana."
22934,atas,4407,"Ia adalah asisten di Centre National de la Recherche Scientifique dan datang ke AS atas Beasiswa Rockefeller yang memungkinkannya mengunjungi beberapa perguruan tinggi di sana, begitupun Uppsala dan Oslo antara 1949-1950."
229367,bintang,0701,"Sebelumnya Claude Ptolemy telah menempatkan bintang ini di rasi Andromeda di ""Almagest"", namun dipindahkan ke rasi Perseus oleh Johann Bayer dan ditetapkan sebagai ""Upsilon Persei (? Per)""."
229829,bintang,0701,"Meskipun ditetapkan sebagai ""alpha"", dengan magnitudo 4.32, bintang ini lebih redup dibandingkan dengan Beta Comae Berenices."
230194,bintang,0701,Omicron Geminorum (? Gem / ? Geminorum) adalah salah satu bintang pada rasi Gemini .
230410,bintang,0701,Gamma Leonis (? Leo / ? Leonis) adalah bintang ganda pada rasi Leo.
230596,bintang,0701,Delta Librae (? Lib / ? Librae) adalah salah satu bintang di rasi Libra.
231189,bintang,0703,Lambang Turki adalah sebuah oval merah yang mengandung sebuah bulan sabit dan bintang dari bendera Turki dan dikelilingi nama resmi negara ini dalam bahasa Turki.
232228,bintang,0701,"Dalam ""Origine de tous les cultes"" (1795), Dupuis mengidentifikasi ritus pra-Kristen di Siria Raya, Mesir Kuno, dan Persia, sebagai perwakilan kelahiran dewa dari seorang perawan pada titik balik musim dingin, dan berargumen bahwa ritus-ritus tersebut berdasarkan pada kenaikan musim dingin rasi bintang Virgo."
236872,bisa,0101,"Penelitian pada tahun 2003 melaporkan bahwa montmorilonit juga bisa mempercepat konversi asam lemak ke dalam ""gelembung"", dan bahwa gelembung bisa membungkus RNA melekat pada tanah liat."
237114,bisa,0101,"Pramana ingin menceraikan Anita untuk bisa merebut Pratiwi dari Arfian, Mila dan Anita mengetahui niat Pramana."
240206,bisa,0101,"Ia menemukan bahwa dalam unsur tertentu, nukleus bisa menangkap elektron orbit dalam."
242752,bisa,0101,"Maleficent sudah berusaha mencabut kutukannya yang diberikannya, tetapi tidak bisa karena kata-katanya sendiri."
243816,bisa,0101,"Walaupun berasal dari keluarga sederhana, Indah tetap percaya diri dan tidak bisa dibully."
249400,bisa,0101,"Pada kasus meningitis meningokokus, pengobatan profilaksis pada orang yang berkontak erat dengan antibiotik (misalnya rifampisin, siprofloksasin atau seftriakson) bisa menurunkan risiko mereka untuk menderita penyakit tersebut, tetapi tidak melindungi terhadap infeksi di kemudian hari."
253834,bisa,0101,"Melalui penghubungnya yang bernama Rost van Tonningen, akhirnya Mussert bisa bertemu Heinrich Himmler dan Adolf Hitler."
257830,bisa,0101,"Harvey tak bisa membujuk mereka membawanya ke darat, maupun meyakinkan mereka akan kekayaannya."
258909,bisa,0101,"Allelujah yang merasa bersalah akan membunuh 'kaum'nya sendiri, tapi Marie mengatakan bahwa itu bukan salahnya Allelujah dan memaafkannya, Marie bersyukur bahwa bisa bertemu dan melihat Allelujah sekali lagi."
267618,bisa,0101,"Dengan demikian minoritas seperti Tibetan, Yi, Qiang, dan Naxi bisa terlihat di daerah barat, membentuk transisi antara budaya Asia Tengah dan Asia Timur."
268112,bisa,0101,"Pantai Lugina ini bila ditempuh dari jalan Lintas Selatan Jawa Barat bisa ditempuh kurang dari 15 menit dengan jarak tempuh 2,5 km."
2682,asing,5302,"Christine, dalam siaran persnya, mengatakan bahwa ""Turah"" (produksi Empat Warna Media) dikirim mewakili Indonesia melalui Kategori Film Berbahasa Asing (Foreign Language Film)."
2699,asing,5302,"Pelaksanaan test bekerjasama dengan lembaga bahasa asing Universitas Indonesia (UI), Institut Teknologi Bandung (ITB), dan Universitas Pendidikan Indonesia (UPI)."
271079,bisa,0101,"Dalam banyak wilayah negara banyak yang tidak bisa mengklaim 200 mil laut penuh, karena kehadiran negara tetangga, dan itu menjadikan perlu menetapkan batasan ZEE dari negara-negara tetangga, pembatasan ini diatur dalam hukum laut internasional."
2727,asing,5302,Perekonomian Pagan juga memetik manfaat dari perniagaan dengan orang-orang asing melalui bandar-bandarnya di daerah pesisir.
276319,buah,0502,"Pada tahun 1847, ia menerbitkan novel satu-satunya, Wuthering Heights, sebanyak 2 dari 3 buah set volume (yang terakhir berjudul Agnes Grey oleh saudara perempuannya Anne)."
276394,buah,0502,Ada empat buah kubah yang menghiasi bangunan masjid.
278247,buah,0502,"Tiga buah kapal telah dibangun, HMS Invincible, HMS Illustrious dan HMS Ark Royal."
278292,buah,0502,"A Mild Live Soundrenaline Rock United merupakan sebuah album kompilasi yang dirilis pada tahun 2006 yang berisi 10 buah lagu di antaranya ialah ""Akhir Rasa Ini"" dari Samsons dan ""Kau Masih Kekasihku"" dari Naff."
279513,buah,0502,"Saat ini terdapat 19 buah keuskupan, di mana 4 merupakan keuskupan agung dan 5 merupakan keuskupan sufragan."
281696,buah,050x,"Di samping buah catur standar (umum), ada pula sejumlah variasi catur atau jenis-jenis problem catur tertentu yang dapat memerlukan buah catur semu yang tak lazim."
281720,buah,0501,Penghasil buah di antaranya adalah duku dan kecapi.
281964,buah,0501,"Selain padi yang menjadi tanaman pokok di lestari dadi, daerah ini juga sebagai penghasil buah semangka terbesar dan paling berkualitas di kecamatan pegajahan."
282561,buah,0502,"Di lapangan Ngapus baru dilakukan pemboran sebanyak 2 buah sumur, masing-masing dengan kedalaman 180 m dan 272 m. (Tidak menghasilkan)."
282786,buah,050x,"Di pihak lain, Sulaiman (Faisal Riza), santri muda, ditugaskan oleh kepala kampungnya untuk mengusut kematian-kematian wanita montok yang selalu ada luka di buah dadanya dan banyaknya mayat hilang."
283233,buah,0501,Durian adalah buah musiman yang dulunya dipanen sekali setahun.
284966,buah,0502,"Pada perkembangan terakhir, desa Karatung di mekarkan menjadi 3 buah desa."
288595,bulan,0803,Chelsea Elizabeth Manning adalah seorang tentara Angkatan Darat Amerika Serikat yang pada bulan Juli 2013 dijatuhi hukuman oleh pengadilan militer atas pelanggaran terhadap UU Spionase serta pelanggaran lainnya setelah ia diketahui membocorkan sekitar 750.000 dokumen rahasia dan dokumen penting negara kepada WikiLeaks.
288778,bulan,0803,"Pada bulan Januari 2014, album ini terjual 250.000 kopi dan meraih multi platinum."
289452,bulan,0803,Atari 7800 adalah konsol permainan video yang di rilis oleh Atari pada bulan Juni 1986.
290897,bulan,0803,"Pada bulan Juli, diumumkan bahwa dia akan meninggalkan pertunjukan tersebut karena promosi luar negeri Infinite."
296464,bulan,0802,Waktunya sekitar enam bulan setelah penutupan Pesta Olahraga Asia Tenggara 2015.
301,asing,5302,"Namun, ekonomi pedesaan terpukul parah oleh Depresi Besar tahun 1930-an, di mana kelebihan produksi komoditas agrikultural pertanian menyebabkan kejatuhan harga besar-besaran untuk Tiongkok serta peningkatan impor asing (karena barang-barang pertanian yang diproduksi di negara-negara barat yang ""dibuang"" ke Tiongkok)."
301918,bulan,0803,"Pada bulan Juni 2013, JetBlue mengumumkan bahwa poin TrueBlue yang diperoleh tidak akan kedaluwarsa untuk alasan apapun."
309999,bulan,0803,"Pada bulan Juli 1950, AU membuka pendaftaran bagi pemuda Indonesia untuk dididik sebagai penerbang/navigator."
313163,bulan,0803,"Hingga bulan April 2007, film ini telah memegang rekor bertahan 600 minggu diputar tanpa terputus di gedung-gedung bioskop Mumbai."
316910,bulan,0803,"Ia ditunjuk sebagai Direktur Seni Dance Company of New South Wales bulan November 1976 (pada 1979, perusahaan ini menjadi Sydney Dance Company)."
323687,bulan,080x,Curah hujan daerah Kecamatan Candung adalah antara 3500 hingga 4000 mm/tahun tanpa bulan kering.
324232,bulan,0803,Curah hujan umum sebesar 3000 mm per tahun dengan musim kering dari bulan Juni sampai September dan musim hujan dari bulan November sampai Februari.
325647,bunga,0601,"Di wilayah sebarannya itu, semak ini menghasilkan bunga berwarna kuning antara bulan Agustus dan Oktober (akhir musim dingin hingga pertengahan musim semi)."
325784,bunga,0601,"Motif bunga seruni dengan air mengalir di bawahnya disebut ""kikusui""."
325970,bunga,0601,"Bahkan, aroma bunga yang harum yang muncul dalam teh hitam, daun tembakau tua, anggur, dan buah-buahan disebabkan oleh senyawa aromatik yang dihasilkan dari degradasi karotenoid."
326172,bunga,0601,"Sebaliknya, apabila benang sari dan putik terpisah pada bunga yang berbeda atau mungkin tanaman yang berbeda maka dapat dipastikan tanaman itu tidak melakukan penyerbukan sendiri secara alami."
326328,bunga,060a,"Pernikahan mereka melahirkan tiga orang putri, yang bernama ""We Pancalktana Bunga Walie, I Pateka Tana, I Hawang"", dan seorang putra yang bernama ""La Sangaji Unru""."
326342,bunga,0601,Kembang sore memiliki bunga dengan mahkota bunga berwarna kuning atau jingga pucat.
326587,bunga,060a,Namanya mulai dikenal di industri pefilman sejak menyutradari film Habibie & Ainun yang dibintangi oleh Reza Rahardian dan Bunga Citra Lestari (2012).
326763,bunga,0601,Periode Dinasti Sui tercatat bahwa Kaisar Yang menikmati rangkaian bunga kertas dan sutera di istananya pada saat musim dingin.
327250,bunga,0602,Dengan konstruksi harga yang demikian maka apabila suku bunga mengalami kenaikan maka harga kontrak berjangka akan jatuh dan demikian pula sebaliknya.
327254,bunga,0601,"Di dalamnya terdapat sebuah rupa Avalokitesvara Boddhisatva yang tingginya 5 meter yang berukuran raksasa mendiami rongga tengahnya yang menjulang tinggi, dikelilingi gunungan buah-buahan dan bunga sebagai persembahan."
327255,bunga,0601,"Matanya hidup, lehernya putih seperti susu, bunga lili, gading."
327421,bunga,0601,"Setelah pertempuran, Cures, bersama dengan Sakura dan Shizuku, melihat bunga mereka, bersama mereka semua saling berinteraksi."
327779,bunga,0602,"Atau mungkin lebih simbolis: kadang-kadang jumlahnya tidak lebih dari sekadar pengiriman tanda penyerahan seperti Bunga mas yang digunakan oleh penguasa Semenanjung Malaya untuk dikirim ke raja Siam, atau Upeti Elang Malta Grand Master Ordo Hospitaller yang biasa dikirim setiap tahun ke Viceroy Sisilia untuk menguasai Malta."
327783,bunga,0601,"Meskipun demikian, xenia dilaporkan juga teramati pada sawo manila, kelapa, biji kapas, bunga matahari, apel, kurma, serta pir."
327889,bunga,0601,"Kumbang dewasa menyukai bunga turi, sementara larvanya akan memakan telur-telur belalang."
327901,bunga,0602,"Eksponensiasi digunakan secara luas di berbagai bidang, termasuk ekonomi, biologi, kimia, fisika, dan ilmu komputer, dengan aplikasi seperti bunga berbunga, pertumbuhan penduduk, kinetika kimia, perilaku gelombang, dan kriptografi kunci publik."
328147,bunga,0601,Bunga-bunga selanjutnya adalah bunga hermafrodit apabila pertumbuhannya baik.
328184,bunga,0601,Bunga pepaya memiliki mahkota bunga berwarna kuning pucat dengan tangkai atau duduk pada batang.
328914,bunga,0601,"Ketika masuk ke Eropa, daun bunga mawar digantikan dengan daun mint karena lebih mudah didapat."
329517,bunga,0602,"Contohnya, suku bunga di Venezuela sekitar 22% dan 23% di Suriname."
329708,cabang,5001,"Film ""Hello Goodbye"" bercerita tentang Indah (Atiqah Hasiholan), yang bekerja di cabang KBRI di Busan, Korea Selatan dan suatu hari bertemu dengan pelaut asal Indonesia juga, bernama Abi (Rio Dewanto)."
330515,cabang,5001,Dari cabang Mon-Khmer ada dua bahasa yang penting yaitu bahasa Khmer yang dipertuturkan oleh kurang lebih 10 juta jiwa di Kamboja dan bahasa Vietnam yang dipertuturkan oleh kurang lebih 80 juta jiwa di Vietnam.
330601,cabang,5001,"Salah satu bagian cabang atletik yang masih tetap dikenal hingga kini adalah maraton, yakni perlombaan lari sejauh kira-kira 42 km."
330824,cabang,5001,"Banyak sumber, termasuk situs resmi kantor cabang di berbagai negara, mengklaim bahwa Jing Wu didirikan oleh seniman beladiri Huo Yuanjia, yang meninggal tak lama setelah berdirinya."
330858,cabang,5001,"Pada PON XIV lalu misalnya, medali emas dan perak berhasil dimiliki Sersan Dua Dewi Saryaningsih dan Sersan Dua Retno Supriyantari yang telah menjadi yang terbaik masing-masing dari cabang terbang layang dan terjun payung untuk peserta wanita."
331114,cabang,5001,"Dalam proses penggabungan dan pengorganisasian ulang tersebut, jumlah cabang Bank Mandiri dikurangi sebanyak 194 buah dan karyawannya berkurang dari 26.600 menjadi 17.620."
331213,cabang,5001,"H.R Rasuna Said, Jakarta Selatan, selain itu FHP EDULAW memiliki lima cabang di Indonesia, Jakarta, Bandung, Surabaya, Medan & Jogjakarta."
331334,cabang,5001,"Dia menjadi anggota Partai Buruh Malta (MLP), sangat aktif dalam urusan partai, menjadi anggota komite eksekutif MLP, menuju cabang perempuan partai dan mendirikan Gerakan Politik Perempuan di Malta."
331926,cabang,5001,Crash cover adalah salah satu cabang aerophilately dan dihargai tinggi karena jarang ditemukan dan merupakan bukti dari kecelakaan.
332099,cabang,5001,"Secara terminologi, ortodonsia dapat diartikan sebagai cabang ilmu kedokteran gigi yang melakukan perawatan untuk merapikan gigi dan bertujuan mendapatkan oklusi yang optimal dan fungsional dengan tetap mengutamakan nilai estetika gigi."
332270,cabang,5001,"Filsafat hukum adalah cabang filsafat yang membicarakan apa hakikat hukum itu, apa tujuannya, mengapa dia ada dan mengapa orang harus tunduk kepada hukum."
332531,cabang,5001,"Sejak tanggal 1 September 2002 Kantor Cabang Saksi-Saksi Yehuwa di Australia mendapat hak istimewa untuk mencetak semua publikasi bagi negeri-negeri di Samudera Pasifik, seperti Selandia Baru, Kaledonia Baru, Papua Nugini, Vanuatu, dan Fiji serta Negeri-Negeri Kepulauan sekitar."
332633,cabang,5001,"Keluarga Natoli, de Nanteuil, Châtillon, de Villebeon dan du Pont de Nemours adalah cabang dari keluarga yang sama."
332939,cabang,5001,"Anton Drexler, seorang tukang kunci dan penyair, mendirikan sebuah cabang dari perkumpulan ini pada 7 Maret 1918, di Munich."
333119,cabang,5001,"Namun, kritik-kritik ini lebih cenderung diarahkan kepada cabang astrologi dengan metodenya yang berusaha untuk memprediksi nasib atau masa depan berdasarkan suatu horoskop."
333196,cabang,5001,"Pada Mei 1940, sebagai upaya untuk menentang pemerintah, cabang Partai Komunis Yugoslavia (, KPJ) di Montenegro menganjurkan agar tentara cadangan Angkatan Darat Kerajaan Yugoslavia melakukan demobilisasi, menolak disiplin militer, dan desersi."
333197,cabang,5001,"Pada Oktober tahun tersebut, konferensi nasional KPJ secara keras mengkritik tindakan ini oleh cabang partai di Montenegro, dan mengarahkan kembali KPJ untuk mempertahankan negara melawan ""para penyerang imperialis""."
333294,cabang,5001,"Di tahun 1968, mengklaim entomologi budaya merupakan sebuah cabang kajian serangga, di dalam sebuah ulasan tentang peran serangga yang digunakan di dalam cerita rakyat dan juga di dalam budaya termasuk di dalam agama, makanan, obat-obatan, dan seni."
333479,cabang,5001,"Harvey adalah wakil ketua cabang Natal Selatan (pimpinannya adalah Peter Smith); Harvey sebelumnya memublikasikan dan mengedit majalah ""South African Patriot ""di Durban, di bawah ""imprint ""Patriotic Press""."
334577,cabang,5001,"Pendidikan dasar untuk mengenal huruf dan angka masih menjadi tanggung jawab keluarga atau imam desa, namun mata pelajaran sekunder ""trivium"" (trimarga, tiga cabang ilmu), yakni tata bahasa, retorika, dan logika, dipelajari di sekolah-sekolah katedral atau sekolah-sekolah pemerintah kota."
334730,cabang,5001,"Kamisna (Sekretaris), Djanilis Saleh (Wakil Sekretaris), Hasan Basri D. BA (Bendahara), Pengurus YAPPTI Cabang ini adalah masa bakti lanjutan setelah habis masa bhakti yang ditetapkan Pengurus YAPPTI Pusat dengan SK Nomor 08/Kep/YAPPTI/1986, tertanggal 11 Maret 1986.3 Pengurus YAPPTI Cabang Balaiselasa dengan SK YAPPTI Pusat ini, ialah Darwis Dja’far (Ketua Umum), Ketua I/II/III/IV ialah Awal Malintang Bumi/M."
